Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /customers,1267,38,1300.0,1648.376002914047,100.706523982808,17068.930104956962,17152.925808997632,21.428605948878406,0.6426890497690446,1300,1600,1700,1900,2400,3700,8900,11000,12000,17000,17000
GET,GET /customers (find id),309,12,1200.0,1784.2315513773258,132.20630498835817,12891.563213022891,16997.498381877023,5.226076746806179,0.20295443676917196,1200,1600,1800,2000,2500,6800,11000,12000,13000,13000,13000
GET,GET /customers/{id},287,4,1100.0,1164.1457599874923,40.328758012037724,5778.983185009565,1254.369337979094,4.853993612729363,0.06765147892305733,1100,1300,1500,1600,1900,2200,2600,4900,5800,5800,5800
GET,GET /health,122,0,1100.0,1511.6076270656538,299.8744550277479,8950.544640014414,130.1639344262295,2.0633701071532484,0.0,1100,1300,1400,1500,2200,5200,8200,8900,9000,9000,9000
GET,GET /inventory,402,11,1300.0,1647.054281305239,119.50872500892729,12594.417318992782,4648.8407960199,6.798973631767261,0.18604156703840763,1300,1500,1700,1800,2400,3300,9300,11000,13000,13000,13000
GET,GET /products,1443,46,730.0,969.951121802566,25.25195700582117,9689.281017985195,12675.223146223147,24.40527102149293,0.7779920076151592,730,920,1000,1100,1400,2000,6100,7400,9000,9700,9700
GET,GET /sales-orders,1047,37,810.0,1108.5886647964253,23.6512019764632,9838.286229991354,4290.878701050621,17.707774608110253,0.6257761800382803,810,990,1100,1200,1700,3100,6600,7900,9800,9800,9800
GET,GET /users,152,5,810.0,1166.065895243695,56.89530202653259,9320.25607000105,580.578947368421,2.5707561990761785,0.08456434865382165,820,990,1100,1200,1700,4600,7000,9300,9300,9300,9300
POST,POST /auth/login,301,40,7700.0,7221.177306081334,534.9131910479628,13809.287926007528,277.5913621262458,5.090773788960064,0.6765147892305732,7700,8700,9300,9600,10000,11000,12000,12000,14000,14000,14000
,Aggregated,5330,193,1000.0,1638.2007346681612,23.6512019764632,17068.930104956962,9790.694559099436,90.14559566497388,3.2641838580375158,1000,1300,1500,1700,2800,7400,9600,10000,13000,17000,17000
